STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT18
USC00305113,"EMMONS, NY US",9/12/1984,,,0.68,0,0,78,48,50,,,,,,
USC00305113,"EMMONS, NY US",9/13/1984,,,0,0,0,69,47,51,,1,,,,
USC00305113,"EMMONS, NY US",9/14/1984,,,0.39,0,0,72,51,61,,,,,,
USC00305113,"EMMONS, NY US",9/15/1984,,,0.07,0,0,70,50,51,,,,,,
USC00305113,"EMMONS, NY US",9/16/1984,,,0.2,0,0,52,34,35,1,,,,,
USC00305113,"EMMONS, NY US",9/17/1984,,,0,0,0,56,35,37,1,,,,,
USC00305113,"EMMONS, NY US",9/18/1984,,,0,0,0,65,35,35,1,,,,,
USC00305113,"EMMONS, NY US",9/19/1984,,,0,0,0,70,35,39,1,,,,,
USC00305113,"EMMONS, NY US",9/20/1984,,,0,0,0,71,39,47,1,,,,,
USC00305113,"EMMONS, NY US",9/21/1984,,,0,0,0,79,42,42,,,,,,
USC00305113,"EMMONS, NY US",9/22/1984,,,0,0,0,65,37,39,,,,,,
USC00305113,"EMMONS, NY US",9/23/1984,,,0,0,0,74,39,58,,,,,,
USC00305113,"EMMONS, NY US",9/24/1984,,,0.12,0,0,80,58,63,,,,,,
USC00305113,"EMMONS, NY US",9/25/1984,,,0,0,0,70,57,59,,,,,,
USC00305113,"EMMONS, NY US",9/26/1984,,,0.15,0,0,81,51,52,,,,,,
USC00305113,"EMMONS, NY US",9/27/1984,,,0.12,0,0,56,32,33,,,,,,
USC00305113,"EMMONS, NY US",9/28/1984,,,0,0,0,49,33,35,,,,,,
USC00305113,"EMMONS, NY US",9/29/1984,,,0,0,0,56,35,45,,,,,,
USC00305113,"EMMONS, NY US",9/30/1984,,,0,0,0,60,35,36,1,,,,,
USC00305113,"EMMONS, NY US",10/1/1984,,,0.29,0,0,63,36,45,,,,,,
USC00305113,"EMMONS, NY US",10/2/1984,,,0.18,0,0,49,43,44,,,,,,
USC00305113,"EMMONS, NY US",10/3/1984,,,0.09,0,0,41,31,32,,,,,,
USC00305113,"EMMONS, NY US",10/4/1984,,,0.11,0,0,56,32,44,,,,,,
USC00305113,"EMMONS, NY US",10/5/1984,,,0,0,0,50,36,45,,,,,,
USC00305113,"EMMONS, NY US",10/6/1984,,,0,0,0,53,21,22,,,,,,
USC00305113,"EMMONS, NY US",10/7/1984,,,0,0,0,56,22,26,,,,,,
USC00305113,"EMMONS, NY US",10/8/1984,,,0,0,0,67,26,52,,,,,,
USC00305113,"EMMONS, NY US",10/9/1984,,,0,0,0,62,52,56,,,,,,
USC00305113,"EMMONS, NY US",10/10/1984,,,0,0,0,67,54,56,,,,,,
USC00305113,"EMMONS, NY US",10/11/1984,,,0,0,0,70,43,46,1,,,,,
USC00305113,"EMMONS, NY US",10/12/1984,,,0,0,0,67,44,49,1,,,,,
USC00305113,"EMMONS, NY US",10/13/1984,,,0,0,0,74,41,43,1,,,,,
USC00305113,"EMMONS, NY US",10/14/1984,,,0,0,0,72,36,39,1,,,,,
USC00305113,"EMMONS, NY US",10/15/1984,,,0,0,0,72,29,30,,,,,,
USC00305113,"EMMONS, NY US",10/16/1984,,,0,0,0,72,30,34,1,,,,,
USC00305113,"EMMONS, NY US",10/17/1984,,,0,0,0,75,34,36,,,,,,
USC00305113,"EMMONS, NY US",10/18/1984,,,0,0,0,70,36,52,,,,,,
USC00305113,"EMMONS, NY US",10/19/1984,,,0,0,0,65,47,50,1,,,,,
USC00305113,"EMMONS, NY US",10/20/1984,,,0.3,0,0,69,50,53,,,,,,
USC00305113,"EMMONS, NY US",10/21/1984,,,0,0,0,67,35,40,,,,,,
USC00305113,"EMMONS, NY US",10/22/1984,,,0.09,0,0,67,40,61,,,,,,
USC00305113,"EMMONS, NY US",10/23/1984,,,0.46,0,0,61,46,47,,,,,,
USC00305113,"EMMONS, NY US",10/24/1984,,,0.02,0,0,55,42,43,,,,,,
USC00305113,"EMMONS, NY US",10/25/1984,,,0,0,0,54,34,36,,,,,,
USC00305113,"EMMONS, NY US",10/26/1984,,,0.52,0,0,58,36,46,,1,,,,
USC00305113,"EMMONS, NY US",10/27/1984,,,0.15,0,0,57,46,49,,,,,,
USC00305113,"EMMONS, NY US",10/28/1984,,,0,0,0,70,49,64,,,,,,
USC00305113,"EMMONS, NY US",10/29/1984,,,0.2,0,0,78,50,51,,,,,,
USC00305113,"EMMONS, NY US",10/30/1984,,,0,0,0,62,30,33,1,,,,,
USC00305113,"EMMONS, NY US",10/31/1984,,,0,0,0,65,33,52,,,,,,
USC00305113,"EMMONS, NY US",11/1/1984,,,0,0,0,55,30,46,,,,,,
USC00305113,"EMMONS, NY US",11/2/1984,,,0.18,0,0,59,38,43,,,,,,
USC00305113,"EMMONS, NY US",11/3/1984,,,0,0,0,46,21,22,,,,,,
USC00305113,"EMMONS, NY US",11/4/1984,,,0,0,0,50,20,45,,,,,,
USC00305113,"EMMONS, NY US",11/5/1984,,,0.64,0,0,54,44,48,,,,,,
USC00305113,"EMMONS, NY US",11/6/1984,,,0.1,0,0,55,38,38,,,,,,
USC00305113,"EMMONS, NY US",11/7/1984,,,0,0,0,45,28,30,,,,,,
USC00305113,"EMMONS, NY US",11/8/1984,,,0,0,0,40,16,17,,,,,,
USC00305113,"EMMONS, NY US",11/9/1984,,,0,0,0,47,17,40,,,,,,
USC00305113,"EMMONS, NY US",11/10/1984,,,0.23,0,0,52,38,46,,,,,,
USC00305113,"EMMONS, NY US",11/11/1984,,,0.08,0,0,59,45,55,,,,,,
USC00305113,"EMMONS, NY US",11/12/1984,,,0.09,0,0,59,37,37,,,,,,
USC00305113,"EMMONS, NY US",11/13/1984,,,0.34,6.2,6,37,28,28,,,,,,
USC00305113,"EMMONS, NY US",11/14/1984,,,0.15,2.2,8,31,24,26,,,,,,
USC00305113,"EMMONS, NY US",11/15/1984,,,0,0,3,40,16,18,,,,,,
USC00305113,"EMMONS, NY US",11/16/1984,,,0,0,0,47,18,42,,,,,,
USC00305113,"EMMONS, NY US",11/17/1984,,,0,0,0,43,28,29,,,,,,
USC00305113,"EMMONS, NY US",11/18/1984,,,0,0,0,37,27,33,,,,,,
USC00305113,"EMMONS, NY US",11/19/1984,,,0,0,0,38,25,25,,,,,,
USC00305113,"EMMONS, NY US",11/20/1984,,,0,0,0,30,9,11,,,,,,
USC00305113,"EMMONS, NY US",11/21/1984,,,0,0,0,28,11,20,,,,,,
USC00305113,"EMMONS, NY US",11/22/1984,,,0,0,0,30,18,26,,,,,,
USC00305113,"EMMONS, NY US",11/23/1984,,,0,0,0,36,21,31,,,,,,
USC00305113,"EMMONS, NY US",11/24/1984,,,0,0,0,42,29,33,,,,,,
USC00305113,"EMMONS, NY US",11/25/1984,,,0,0,0,47,28,38,,,,,,
USC00305113,"EMMONS, NY US",11/26/1984,,,0,0,0,52,21,22,,,,,,
USC00305113,"EMMONS, NY US",11/27/1984,,,0,0,0,58,21,23,,,,,,
USC00305113,"EMMONS, NY US",11/28/1984,,,0,0,0,61,23,55,,,,,,
USC00305113,"EMMONS, NY US",11/29/1984,,,0.63,0,0,61,35,35,,,1,,,
USC00305113,"EMMONS, NY US",11/30/1984,,,0.08,0,0,38,30,31,,,,,,
USC00305113,"EMMONS, NY US",12/1/1984,,,0.11,0,0,44,28,36,,,1,,,
USC00305113,"EMMONS, NY US",12/2/1984,,,0.02,0,0,42,32,33,,,,,,
USC00305113,"EMMONS, NY US",12/3/1984,,,0,0,0,40,20,27,,,,,,
USC00305113,"EMMONS, NY US",12/4/1984,,,0.11,0,0,41,26,29,,,,,,
USC00305113,"EMMONS, NY US",12/5/1984,,,0.02,0,0,31,19,19,,,,,,
USC00305113,"EMMONS, NY US",12/6/1984,,,0.61,5.5,6,34,19,32,,,,,,
USC00305113,"EMMONS, NY US",12/7/1984,,,0.08,1.2,7,30,17,17,,,,,,
USC00305113,"EMMONS, NY US",12/8/1984,,,0,0,7,24,6,24,,,,,,
USC00305113,"EMMONS, NY US",12/9/1984,,,0,0,6,32,21,29,,,,,,
USC00305113,"EMMONS, NY US",12/10/1984,,,0,0,4,45,21,38,,,,,,
USC00305113,"EMMONS, NY US",12/11/1984,,,0,0,2,40,33,33,,,,,,
USC00305113,"EMMONS, NY US",12/12/1984,,,0,0,1,41,29,32,,,,,,
USC00305113,"EMMONS, NY US",12/13/1984,,,0.04,0,0,50,32,50,,,,,,
USC00305113,"EMMONS, NY US",12/14/1984,,,0,0,0,60,31,31,,,1,,,
USC00305113,"EMMONS, NY US",12/15/1984,,,0.03,0,0,36,28,36,,,,,,
USC00305113,"EMMONS, NY US",12/16/1984,,,0,0,0,40,28,37,,,,,,
USC00305113,"EMMONS, NY US",12/17/1984,,,0,0,0,47,37,47,,,,,,
USC00305113,"EMMONS, NY US",12/18/1984,,,0,0,0,57,29,31,1,,,,,
USC00305113,"EMMONS, NY US",12/19/1984,,,0,0,0,44,27,29,,,1,,,
USC00305113,"EMMONS, NY US",12/20/1984,,,0.13,0,0,38,29,31,,,,,,
USC00305113,"EMMONS, NY US",12/21/1984,,,0,0,0,37,24,25,,,1,,,
USC00305113,"EMMONS, NY US",12/22/1984,,,0.16,1.2,0,44,25,44,,,,,,
USC00305113,"EMMONS, NY US",12/23/1984,,,0,0,0,50,23,24,,,,,,
USC00305113,"EMMONS, NY US",12/24/1984,,,0,0,0,38,23,32,,,,,,
USC00305113,"EMMONS, NY US",12/25/1984,,,0,0,0,46,24,25,,,,,,
USC00305113,"EMMONS, NY US",12/26/1984,,,0,0,0,25,14,22,,,,,,
USC00305113,"EMMONS, NY US",12/27/1984,,,0.02,0.2,0,28,17,17,,,,,,
USC00305113,"EMMONS, NY US",12/28/1984,,,0.12,0,0,33,17,33,1,,,,,
USC00305113,"EMMONS, NY US",12/29/1984,,,0.04,0,0,60,33,60,,,,,,
USC00305113,"EMMONS, NY US",12/30/1984,,,0.03,0,0,65,35,35,,,,,,
USC00305113,"EMMONS, NY US",12/31/1984,,,0,0,0,39,20,21,,,,,,
USC00305113,"EMMONS, NY US",1/1/1985,,,0.07,0,0,43,21,43,,,,,,
USC00305113,"EMMONS, NY US",1/2/1985,,,0.09,0,0,56,32,32,,,,,,
USC00305113,"EMMONS, NY US",1/3/1985,,,0,0,0,32,18,18,,,,,,
USC00305113,"EMMONS, NY US",1/4/1985,,,0,0,0,26,11,18,,,,,,
USC00305113,"EMMONS, NY US",1/5/1985,,,0,0,0,34,11,23,,,,,,
USC00305113,"EMMONS, NY US",1/6/1985,,,0.02,0.1,0,25,14,25,,,,,,
USC00305113,"EMMONS, NY US",1/7/1985,,,0,0,0,33,21,21,,,,,,
USC00305113,"EMMONS, NY US",1/8/1985,,,0.14,3.2,3,31,10,10,,,,,,
USC00305113,"EMMONS, NY US",1/9/1985,,,0.01,0.2,3,16,2,4,,,,,,
USC00305113,"EMMONS, NY US",1/10/1985,,,0,0,3,13,-2,4,,,,,,
USC00305113,"EMMONS, NY US",1/11/1985,,,0,0,3,15,2,4,,,,,,
USC00305113,"EMMONS, NY US",1/12/1985,,,0.01,0.2,3,18,4,10,,,,,,
USC00305113,"EMMONS, NY US",1/13/1985,,,0.03,0.4,3,25,8,25,,,,,,
USC00305113,"EMMONS, NY US",1/14/1985,,,0,0,3,27,7,22,,,,,,
USC00305113,"EMMONS, NY US",1/15/1985,,,0.05,0.9,3,33,22,27,,,,,,
USC00305113,"EMMONS, NY US",1/16/1985,,,0,0,3,27,-5,-3,,,,,,
USC00305113,"EMMONS, NY US",1/17/1985,,,0.05,0.9,4,15,-3,15,,,,,,1
USC00305113,"EMMONS, NY US",1/18/1985,,,0.08,1.7,6,23,8,20,,,,,,1
USC00305113,"EMMONS, NY US",1/19/1985,,,0.02,0.4,6,30,18,25,,,,,,
USC00305113,"EMMONS, NY US",1/20/1985,,,0.1,1.9,8,28,4,4,,,,,,
USC00305113,"EMMONS, NY US",1/21/1985,,,0,0,8,10,-8,-8,,,,,,
USC00305113,"EMMONS, NY US",1/22/1985,,,0,0,8,10,-12,9,,,,,,
USC00305113,"EMMONS, NY US",1/23/1985,,,0.09,2.1,9,24,9,20,,,,,,
USC00305113,"EMMONS, NY US",1/24/1985,,,0,0,8,24,20,21,,,,,,
USC00305113,"EMMONS, NY US",1/25/1985,,,0.07,0.2,8,28,19,25,,,,,,
USC00305113,"EMMONS, NY US",1/26/1985,,,0.03,0.6,9,32,8,17,,,,,,1
USC00305113,"EMMONS, NY US",1/27/1985,,,0,0,9,20,8,12,,,,,,
USC00305113,"EMMONS, NY US",1/28/1985,,,0.01,0.1,9,22,12,22,,,,,,
USC00305113,"EMMONS, NY US",1/29/1985,,,0.03,0.7,9,31,16,20,,,,,,
USC00305113,"EMMONS, NY US",1/30/1985,,,0,0,9,25,0,4,,,,,,
USC00305113,"EMMONS, NY US",1/31/1985,,,0,0,9,26,-5,-2,,,,,,
USC00305113,"EMMONS, NY US",2/1/1985,,,0.11,1,10,30,-2,24,,,,,,
USC00305113,"EMMONS, NY US",2/2/1985,,,0.14,1.6,11,30,19,20,,,,,,
USC00305113,"EMMONS, NY US",2/3/1985,,,0.13,2.8,13,21,-10,-9,,,,,,
USC00305113,"EMMONS, NY US",2/4/1985,,,0,0,12,18,-15,-13,,,,,,
USC00305113,"EMMONS, NY US",2/5/1985,,,0,0,11,23,-13,-10,,,,,,
USC00305113,"EMMONS, NY US",2/6/1985,,,0.24,2.6,13,24,-10,15,,,,,,
USC00305113,"EMMONS, NY US",2/7/1985,,,0.07,1.1,14,28,4,6,,,,,,
USC00305113,"EMMONS, NY US",2/8/1985,,,0.01,0.1,14,18,3,5,,,,,,
USC00305113,"EMMONS, NY US",2/9/1985,,,0.04,0.8,14,10,3,6,,,,,,
USC00305113,"EMMONS, NY US",2/10/1985,,,0.01,0.3,15,15,5,15,,,,,,
USC00305113,"EMMONS, NY US",2/11/1985,,,0,0,15,23,10,10,,,,,,
USC00305113,"EMMONS, NY US",2/12/1985,,,0,0,13,44,10,33,,,,,,
USC00305113,"EMMONS, NY US",2/13/1985,,,0.07,0.2,11,38,31,31,,,,,,
USC00305113,"EMMONS, NY US",2/14/1985,,,0,0,11,34,22,23,,,,,,
USC00305113,"EMMONS, NY US",2/15/1985,,,0,0,11,31,18,19,,,,,,
USC00305113,"EMMONS, NY US",2/16/1985,,,0,0,11,28,12,15,,,,,,
USC00305113,"EMMONS, NY US",2/17/1985,,,0,0,10,30,15,30,,,,,,
USC00305113,"EMMONS, NY US",2/18/1985,,,0.03,0.5,9,39,22,22,,,,,,
USC00305113,"EMMONS, NY US",2/19/1985,,,0,0,8,39,19,34,,,,,,
USC00305113,"EMMONS, NY US",2/20/1985,,,0,0,6,37,8,8,,,,,,
USC00305113,"EMMONS, NY US",2/21/1985,,,0,0,5,37,8,9,,,,,,
USC00305113,"EMMONS, NY US",2/22/1985,,,0.08,0,4,43,9,38,,,,,,
USC00305113,"EMMONS, NY US",2/23/1985,,,0.06,0,3,48,36,3,1,,,,,
USC00305113,"EMMONS, NY US",2/24/1985,,,0.02,0,1,55,37,52,,,,,,
USC00305113,"EMMONS, NY US",2/25/1985,,,0.08,0,0,63,33,33,,,,,,
USC00305113,"EMMONS, NY US",2/26/1985,,,0,0,0,38,23,25,,,,,,
USC00305113,"EMMONS, NY US",2/27/1985,,,0,0,0,45,25,41,,,,,,
USC00305113,"EMMONS, NY US",2/28/1985,,,0.03,0.4,0,41,7,7,,,,,,
USC00305113,"EMMONS, NY US",3/1/1985,,,0,0,0,37,7,35,,,,,,
USC00305113,"EMMONS, NY US",3/2/1985,,,0,0,0,53,35,40,,,,,,
USC00305113,"EMMONS, NY US",3/3/1985,,,0,0,0,47,20,20,,,,,,
USC00305113,"EMMONS, NY US",3/4/1985,,,0,0,0,32,16,16,,,,,,
USC00305113,"EMMONS, NY US",3/5/1985,,,0.12,4.4,4,44,16,34,,,,,,
USC00305113,"EMMONS, NY US",3/6/1985,,,0.03,0.2,3,34,9,9,,,,,,
USC00305113,"EMMONS, NY US",3/7/1985,,,0,0,2,34,2,5,,,,,,
USC00305113,"EMMONS, NY US",3/8/1985,,,0.07,0.1,2,39,5,39,,,,,,
USC00305113,"EMMONS, NY US",3/9/1985,,,0.01,0.1,1,49,29,29,,,,,,
USC00305113,"EMMONS, NY US",3/10/1985,,,0,0,0,43,21,27,,,,,,
USC00305113,"EMMONS, NY US",3/11/1985,,,0,0,0,48,21,23,,,,,,
USC00305113,"EMMONS, NY US",3/12/1985,,,0.11,0,0,55,23,42,,,,,,
USC00305113,"EMMONS, NY US",3/13/1985,,,0.04,0.2,0,50,32,34,,,,,,
USC00305113,"EMMONS, NY US",3/14/1985,,,0,0,0,43,33,33,,,,,,
USC00305113,"EMMONS, NY US",3/15/1985,,,0.08,1.2,1,40,27,28,,,,,,
USC00305113,"EMMONS, NY US",3/16/1985,,,0.03,0.3,1,31,13,14,,,,,,
USC00305113,"EMMONS, NY US",3/17/1985,,,0,0,0,42,14,40,,,,,,
USC00305113,"EMMONS, NY US",3/18/1985,,,0.01,0.1,1,40,14,15,,,,,,
USC00305113,"EMMONS, NY US",3/19/1985,,,0,0,0,26,4,7,,,,,,
USC00305113,"EMMONS, NY US",3/20/1985,,,0,0,0,46,7,35,,,,,,
USC00305113,"EMMONS, NY US",3/21/1985,,,0,0,0,52,19,21,,,,,,
USC00305113,"EMMONS, NY US",3/22/1985,,,0,0,0,36,9,11,,,,,,
USC00305113,"EMMONS, NY US",3/23/1985,,,0,0,0,55,11,34,,,,,,
USC00305113,"EMMONS, NY US",3/24/1985,,,0,0,0,52,33,37,,,,,,
USC00305113,"EMMONS, NY US",3/25/1985,,,0,0,0,43,18,18,,,,,,
USC00305113,"EMMONS, NY US",3/26/1985,,,0,0,0,37,11,15,,,,,,
USC00305113,"EMMONS, NY US",3/27/1985,,,0,0,0,47,15,22,,,,,,
USC00305113,"EMMONS, NY US",3/28/1985,,,0.03,0,0,69,22,49,,,,,,
USC00305113,"EMMONS, NY US",3/29/1985,,,0.06,0,0,64,38,39,,,,,,
USC00305113,"EMMONS, NY US",3/30/1985,,,0.07,0,0,72,35,35,,,,,,
USC00305113,"EMMONS, NY US",3/31/1985,,,0,0,0,47,32,34,,,,1,,
USC00305113,"EMMONS, NY US",4/1/1985,,,0.17,0,0,38,32,35,,,,,,
USC00305113,"EMMONS, NY US",4/2/1985,,,0.09,0.4,0,43,29,30,,,,,,
USC00305113,"EMMONS, NY US",4/3/1985,,,0.02,0.1,0,36,22,30,,,,,,
USC00305113,"EMMONS, NY US",4/4/1985,,,0.14,0.1,0,37,30,34,,,,,,
USC00305113,"EMMONS, NY US",4/5/1985,,,0.03,0,0,53,34,52,,,,,,
USC00305113,"EMMONS, NY US",4/6/1985,,,0,0,0,77,47,47,,,,,,
USC00305113,"EMMONS, NY US",4/7/1985,,,0.03,0,0,59,34,36,,,,,,
USC00305113,"EMMONS, NY US",4/8/1985,,,0,0,0,48,25,29,,,,,,
USC00305113,"EMMONS, NY US",4/9/1985,,,0.03,0.3,0,43,18,22,,,,,,
USC00305113,"EMMONS, NY US",4/10/1985,,,0,0,0,34,17,21,,,,,,
USC00305113,"EMMONS, NY US",4/11/1985,,,0.01,0.1,0,40,21,37,,,,,,
USC00305113,"EMMONS, NY US",4/12/1985,,,0,0,0,50,21,30,,,,,,
USC00305113,"EMMONS, NY US",4/13/1985,,,0,0,0,54,30,36,,,,,,
USC00305113,"EMMONS, NY US",4/14/1985,,,0.03,0,0,50,36,45,,,,,,
USC00305113,"EMMONS, NY US",4/15/1985,,,0,0,0,61,45,54,,,,,,
USC00305113,"EMMONS, NY US",4/16/1985,,,0,0,0,61,41,48,,,,,,
USC00305113,"EMMONS, NY US",4/17/1985,,,0.1,0,0,72,24,27,,,,,,
USC00305113,"EMMONS, NY US",4/18/1985,,,0,0,0,45,24,31,,1,,,,
USC00305113,"EMMONS, NY US",4/19/1985,,,0.11,0,0,74,31,49,,1,,,,
USC00305113,"EMMONS, NY US",4/20/1985,,,0.32,0,0,66,46,50,,,,,,
USC00305113,"EMMONS, NY US",4/21/1985,,,0,0,0,65,39,47,1,,,,,
USC00305113,"EMMONS, NY US",4/22/1985,,,0,0,0,80,44,52,,,,,,
USC00305113,"EMMONS, NY US",4/23/1985,,,0,0,0,82,47,50,1,,,,,
USC00305113,"EMMONS, NY US",4/24/1985,,,0,0,0,81,46,47,,,,,,
USC00305113,"EMMONS, NY US",4/25/1985,,,0,0,0,60,46,49,,,,,,
USC00305113,"EMMONS, NY US",4/26/1985,,,0.08,0,0,56,40,41,,,,,,
USC00305113,"EMMONS, NY US",4/27/1985,,,0.03,0,0,67,41,44,,,,,,
USC00305113,"EMMONS, NY US",4/28/1985,,,0,0,0,57,33,36,,,,,,
USC00305113,"EMMONS, NY US",4/29/1985,,,0.04,0,0,50,34,37,,,,,,
USC00305113,"EMMONS, NY US",4/30/1985,,,0,0,0,61,33,34,,,,,,
USC00305113,"EMMONS, NY US",5/1/1985,,,0,0,0,78,38,42,,,,,,
USC00305113,"EMMONS, NY US",5/2/1985,,,0,0,0,64,42,47,,,,,,
USC00305113,"EMMONS, NY US",5/3/1985,,,0,0,0,61,43,45,,,,,,
USC00305113,"EMMONS, NY US",5/4/1985,,,0,0,0,58,27,30,,,,,,
USC00305113,"EMMONS, NY US",5/5/1985,,,0.03,0,0,64,30,60,,,,,,
USC00305113,"EMMONS, NY US",5/6/1985,,,0.3,0,0,67,49,57,,,,,,
USC00305113,"EMMONS, NY US",5/7/1985,,,0.12,0,0,62,48,48,,,,,,
USC00305113,"EMMONS, NY US",5/8/1985,,,0,0,0,60,34,35,,,,,,
USC00305113,"EMMONS, NY US",5/9/1985,,,0,0,0,50,23,26,,,,,,
USC00305113,"EMMONS, NY US",5/10/1985,,,0,0,0,72,26,59,,,,,,
USC00305113,"EMMONS, NY US",5/11/1985,,,0,0,0,80,46,53,,,,,,
USC00305113,"EMMONS, NY US",5/12/1985,,,0,0,0,83,53,56,,1,,,,
USC00305113,"EMMONS, NY US",5/13/1985,,,0.24,0,0,83,56,63,,,,,,
USC00305113,"EMMONS, NY US",5/14/1985,,,0,0,0,81,47,47,,,,,,
USC00305113,"EMMONS, NY US",5/15/1985,,,0,0,0,72,47,52,,,,,,
USC00305113,"EMMONS, NY US",5/16/1985,,,0,0,0,71,52,55,,,,,,
USC00305113,"EMMONS, NY US",5/17/1985,,,0.14,0,0,62,52,55,,,,,,
USC00305113,"EMMONS, NY US",5/18/1985,,,0.05,0,0,71,44,45,,,,,,
USC00305113,"EMMONS, NY US",5/19/1985,,,0.29,0,0,59,36,39,,,,,,
USC00305113,"EMMONS, NY US",5/20/1985,,,0,0,0,59,39,57,,,,,,
USC00305113,"EMMONS, NY US",5/21/1985,,,0,0,0,79,49,51,,,,,,
USC00305113,"EMMONS, NY US",5/22/1985,,,0,0,0,65,35,36,1,,,,,
USC00305113,"EMMONS, NY US",5/23/1985,,,0,0,0,70,36,41,,,,,,
USC00305113,"EMMONS, NY US",5/24/1985,,,0,0,0,74,39,41,1,,,,,
USC00305113,"EMMONS, NY US",5/25/1985,,,0,0,0,72,39,52,,,,,,
USC00305113,"EMMONS, NY US",5/26/1985,,,0,0,0,79,48,53,,,,,,
USC00305113,"EMMONS, NY US",5/27/1985,,,0.08,0,0,70,53,63,,1,,,,
USC00305113,"EMMONS, NY US",5/28/1985,,,0.59,0,0,79,57,59,,,,,,
USC00305113,"EMMONS, NY US",5/29/1985,,,0.37,0,0,59,36,39,,,,,,
USC00305113,"EMMONS, NY US",5/30/1985,,,0,0,0,70,37,42,,,,,,
USC00305113,"EMMONS, NY US",5/31/1985,,,0,0,0,72,42,60,,,,,,
USC00305113,"EMMONS, NY US",6/1/1985,,,0.46,0,0,71,57,58,,1,,,,
USC00305113,"EMMONS, NY US",6/2/1985,,,0,0,0,69,43,62,1,,,,,
USC00305113,"EMMONS, NY US",6/3/1985,,,0,0,0,80,55,56,,,,,,
USC00305113,"EMMONS, NY US",6/4/1985,,,0,0,0,64,38,40,1,,,,,
USC00305113,"EMMONS, NY US",6/5/1985,,,0.05,0,0,73,40,51,,,,,,
USC00305113,"EMMONS, NY US",6/6/1985,,,0.16,0,0,57,51,54,,,,,,
USC00305113,"EMMONS, NY US",6/7/1985,,,0,0,0,64,40,42,1,,,,,
USC00305113,"EMMONS, NY US",6/8/1985,,,0,0,0,73,42,59,,,,,,
USC00305113,"EMMONS, NY US",6/9/1985,,,0,0,0,72,44,48,1,1,,,,
USC00305113,"EMMONS, NY US",6/10/1985,,,0.09,0,0,77,48,57,,,,,,
USC00305113,"EMMONS, NY US",6/11/1985,,,0,0,0,75,42,45,,,,,,
USC00305113,"EMMONS, NY US",6/12/1985,,,0.42,0,0,72,45,52,,,,,,
USC00305113,"EMMONS, NY US",6/13/1985,,,0.15,0,0,55,49,50,,,,,,
USC00305113,"EMMONS, NY US",6/14/1985,,,0.38,0,0,51,44,48,,,,,,
USC00305113,"EMMONS, NY US",6/15/1985,,,0,0,0,58,39,42,,,,,,
USC00305113,"EMMONS, NY US",6/16/1985,,,0.06,0,0,73,42,58,,1,,,,
USC00305113,"EMMONS, NY US",6/17/1985,,,0.08,0,0,73,52,58,,,,,,
USC00305113,"EMMONS, NY US",6/18/1985,,,0.36,0,0,74,58,63,,,,,,
USC00305113,"EMMONS, NY US",6/19/1985,,,0.08,0,0,78,50,53,,,,,,
USC00305113,"EMMONS, NY US",6/20/1985,,,0.06,0,0,70,45,50,,1,,1,,
USC00305113,"EMMONS, NY US",6/21/1985,,,0.36,0,0,71,41,43,1,,,,,
USC00305113,"EMMONS, NY US",6/22/1985,,,0,0,0,74,41,49,,,,,,
USC00305113,"EMMONS, NY US",6/23/1985,,,0,0,0,79,49,65,,,,,,
USC00305113,"EMMONS, NY US",6/24/1985,,,0,0,0,82,65,69,,1,,,,
USC00305113,"EMMONS, NY US",6/25/1985,,,0.14,0,0,73,41,44,,,,,,
USC00305113,"EMMONS, NY US",6/26/1985,,,0,0,0,67,42,46,,,,,,
USC00305113,"EMMONS, NY US",6/27/1985,,,0,0,0,64,46,51,,,,,,
USC00305113,"EMMONS, NY US",6/28/1985,,,0.05,0,0,68,46,52,,,,,,
USC00305113,"EMMONS, NY US",6/29/1985,,,0.62,0,0,59,52,58,,,,,,
USC00305113,"EMMONS, NY US",6/30/1985,,,0.05,0,0,68,52,58,,,,,,
USC00305113,"EMMONS, NY US",7/1/1985,,,0,0,0,78,51,52,1,,,,,
USC00305113,"EMMONS, NY US",7/2/1985,,,0,0,0,78,58,59,,,,,,
USC00305113,"EMMONS, NY US",7/3/1985,,,0,0,0,79,57,63,,1,,,,
USC00305113,"EMMONS, NY US",7/4/1985,,,0.03,0,0,76,51,54,1,,,,,
USC00305113,"EMMONS, NY US",7/5/1985,,,0,0,0,82,51,56,,,,,,
USC00305113,"EMMONS, NY US",7/6/1985,,,0,0,0,85,56,69,,1,,,,
USC00305113,"EMMONS, NY US",7/7/1985,,,0.76,0,0,81,58,58,,,,,,
USC00305113,"EMMONS, NY US",7/8/1985,,,0,0,0,74,54,57,,,,,,
USC00305113,"EMMONS, NY US",7/9/1985,,,0,0,0,77,56,61,1,,,,,
USC00305113,"EMMONS, NY US",7/10/1985,,,0,0,0,81,59,61,,1,,,,
USC00305113,"EMMONS, NY US",7/11/1985,,,0.05,0,0,77,46,59,,,,,,
USC00305113,"EMMONS, NY US",7/12/1985,,,0,0,0,74,41,55,,1,,,,
USC00305113,"EMMONS, NY US",7/13/1985,,,0.34,0,0,67,52,58,,,,,,
USC00305113,"EMMONS, NY US",7/14/1985,,,0,0,0,82,56,70,,,,,,
