STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV03,WV03_ATTRIBUTES
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/29/1984,0.07,",,0,2400",0.6,",,0,",1,",,0,",,,37,",,0",18,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/1/1984,0,"T,,0,2400",0,"T,,0,",1,",,0,",,,22,",,0",12,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/2/1984,0,"T,,0,2400",0,"T,,0,",0,"T,,0,",,,28,",,0",15,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/3/1984,0,"T,,0,2400",0,"T,,0,",0,"T,,0,",,,25,",,0",15,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/4/1984,0,",,0,2400",0,",,0,",0,"T,,0,",,,30,",,0",14,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/5/1984,0.23,",,0,2400",0.6,",,0,",0,",,0,",,,35,",,0",16,",,0",1,",,0",,,,,1,",,0",,,1,",,0",,,1,",,0",,,,,,,,,,,,,1,",,0",1,",,X",1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/6/1984,0,"T,,0,2400",0,"T,,0,",1,",,0,",,,40,",,0",25,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/7/1984,0,",,0,2400",0,",,0,",0,",,0,",,,27,",,0",11,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/8/1984,0,"T,,0,2400",0,"T,,0,",0,",,0,",,,20,",,0",2,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/9/1984,0,"T,,0,2400",0,"T,,0,",0,",,0,",,,22,",,0",5,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/10/1984,0,",,0,2400",0,",,0,",0,",,0,",,,27,",,0",0,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/11/1984,0.02,",,0,2400",0.5,",,0,",0,",,0,",,,35,",,0",10,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/12/1984,0,",,0,2400",0,",,0,",0,",,0,",,,17,",,0",0,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/13/1984,0.96,",,0,2400",13.4,",,0,",1,",,0,",,,22,",,0",8,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/14/1984,0.51,",,0,2400",5.4,",,0,",15,",,0,",,,37,",,0",17,",,0",1,",,0",,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/15/1984,0,",,0,2400",0,",,0,",13,",,0,",,,39,",,0",5,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/16/1984,0.1,",,0,2400",0,",,0,",11,",,0,",,,54,",,0",17,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/17/1984,0,"T,,0,2400",0,",,0,",6,",,0,",,,39,",,0",25,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/18/1984,0.17,",,0,2400",0,"T,,0,",5,",,0,",,,39,",,0",24,",,0",1,",,0",,,,,1,",,0",,,1,",,0",,,,,,,,,,,,,1,",,X",1,",,X",1,",,0",1,",,X",,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/19/1984,0.27,",,0,2400",2.5,",,0,",6,",,0,",,,38,",,0",30,",,0",1,",,0",,,,,1,",,0",,,1,",,0",,,1,",,0",,,,,,,,,1,",,X",,,1,",,0",1,",,X",1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/20/1984,0.01,",,0,2400",0,",,0,",4,",,0,",,,47,",,0",34,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/21/1984,0.18,",,0,2400",0,",,0,",2,",,0,",,,48,",,0",41,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/22/1984,0,"T,,0,2400",0,",,0,",1,",,0,",,,51,",,0",42,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/23/1984,0,"T,,0,2400",0,"T,,0,",0,",,0,",,,43,",,0",32,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/24/1984,0,"T,,0,2400",0,"T,,0,",0,",,0,",,,45,",,0",28,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/25/1984,0,",,0,2400",0,",,0,",0,",,0,",,,53,",,0",28,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/26/1984,0,",,0,2400",0,",,0,",0,",,0,",,,47,",,0",27,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/27/1984,0,",,0,2400",0,",,0,",0,",,0,",,,48,",,0",23,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/28/1984,0,"T,,0,2400",0,"T,,0,",0,",,0,",,,52,",,0",29,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/29/1984,0.59,",,0,2400",5.6,",,0,",1,",,0,",,,39,",,0",35,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/30/1984,0,"T,,0,2400",0.2,",,0,",2,",,0,",,,39,",,0",33,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/31/1984,0,"T,,0,2400",0,"T,,0,",1,",,0,",,,51,",,0",32,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/1/1984,0,",,0,2400",0,",,0,",0,",,0,",,,57,",,0",27,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/2/1984,0,",,0,2400",0,",,0,",0,",,0,",,,59,",,0",30,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/3/1984,0,",,0,2400",0,",,0,",0,",,0,",,,63,",,0",34,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/4/1984,0.03,",,0,2400",0,",,0,",0,",,0,",,,47,",,0",33,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/5/1984,1.19,",,0,2400",0,",,0,",0,",,0,",,,63,",,0",42,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/6/1984,0.1,",,0,2400",0,",,0,",0,",,0,",,,59,",,0",45,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/7/1984,0.02,",,0,2400",0,",,0,",0,",,0,",,,50,",,0",40,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/8/1984,0,"T,,0,2400",0,"T,,0,",0,",,0,",,,44,",,0",30,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/9/1984,0,",,0,2400",0,",,0,",0,",,0,",,,49,",,0",24,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/10/1984,0,",,0,2400",0,",,0,",0,",,0,",,,48,",,0",29,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/11/1984,0,",,0,2400",0,",,0,",0,",,0,",,,64,",,0",38,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/12/1984,0,",,0,2400",0,",,0,",0,",,0,",,,67,",,0",39,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/13/1984,0.12,",,0,2400",0,",,0,",0,",,0,",,,61,",,0",35,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/14/1984,0.38,",,0,2400",0,",,0,",0,",,0,",,,48,",,0",45,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/15/1984,0.23,",,0,2400",0,",,0,",0,",,0,",,,48,",,0",44,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/16/1984,0.65,",,0,2400",0,",,0,",0,",,0,",,,53,",,0",44,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/17/1984,0.29,",,0,2400",0,",,0,",0,",,0,",,,66,",,0",47,",,0",1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/18/1984,0,"T,,0,2400",0,",,0,",0,",,0,",,,62,",,0",41,",,0",1,",,0",1,",,X",1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/19/1984,0.11,",,0,2400",0,",,0,",0,",,0,",,,52,",,0",44,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/20/1984,0.13,",,0,2400",0,",,0,",0,",,0,",,,53,",,0",45,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/21/1984,0,",,0,2400",0,",,0,",0,",,0,",,,49,",,0",31,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/22/1984,0,",,0,2400",0,",,0,",0,",,0,",,,52,",,0",26,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/23/1984,0.32,",,0,2400",0,",,0,",0,",,0,",,,53,",,0",29,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/24/1984,0.49,",,0,2400",0,",,0,",0,",,0,",,,49,",,0",42,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/25/1984,0.21,",,0,2400",0,",,0,",0,",,0,",,,50,",,0",37,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/26/1984,0,",,0,2400",0,",,0,",0,",,0,",,,64,",,0",30,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/27/1984,0,",,0,2400",0,",,0,",0,",,0,",,,70,",,0",37,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/28/1984,0.02,",,0,2400",0,",,0,",0,",,0,",,,73,",,0",44,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/29/1984,0,",,0,2400",0,",,0,",0,",,0,",,,77,",,0",48,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/30/1984,0,"T,,0,2400",0,",,0,",0,",,0,",,,74,",,0",47,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/1/1984,0.01,",,0,2400",0,",,0,",0,",,0,",,,55,",,0",36,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/2/1984,0,",,0,2400",0,",,0,",0,",,0,",,,51,",,0",36,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/3/1984,0.27,",,0,2400",0,",,0,",0,",,0,",,,65,",,0",31,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/4/1984,1.2,",,0,2400",0,",,0,",0,",,0,",,,52,",,0",47,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/5/1984,0,",,0,2400",0,",,0,",0,",,0,",,,59,",,0",41,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/6/1984,0,",,0,2400",0,",,0,",0,",,0,",,,67,",,0",36,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/7/1984,0,"T,,0,2400",0,",,0,",0,",,0,",,,74,",,0",40,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/8/1984,0.32,",,0,2400",0,",,0,",0,",,0,",,,60,",,0",51,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/9/1984,0,",,0,2400",0,",,0,",0,",,0,",,,58,",,0",41,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/10/1984,0,"T,,0,2400",0,",,0,",0,",,0,",,,63,",,0",39,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/11/1984,0.05,",,0,2400",0,",,0,",0,",,0,",,,72,",,0",40,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/12/1984,0.43,",,0,2400",0,",,0,",0,",,0,",,,66,",,0",49,",,0",1,",,0",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/13/1984,0.35,",,0,2400",0,",,0,",0,",,0,",,,60,",,0",38,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/14/1984,0.42,",,0,2400",0,",,0,",0,",,0,",,,55,",,0",42,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/15/1984,0,"T,,0,2400",0,",,0,",0,",,0,",,,55,",,0",39,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/16/1984,0.01,",,0,2400",0,",,0,",0,",,0,",,,49,",,0",38,",,0",,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/17/1984,0,",,0,2400",0,",,0,",0,",,0,",,,61,",,0",35,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/18/1984,0,",,0,2400",0,",,0,",0,",,0,",,,61,",,0",31,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/19/1984,0.04,",,0,2400",0,",,0,",0,",,0,",,,71,",,0",37,",,0",,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/20/1984,0.18,",,0,2400",0,",,0,",0,",,0,",,,66,",,0",43,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/21/1984,0,",,0,2400",0,",,0,",0,",,0,",,,72,",,0",48,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/22/1984,0,",,0,2400",0,",,0,",0,",,0,",,,84,",,0",44,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/23/1984,0.46,",,0,2400",0,",,0,",0,",,0,",,,80,",,0",50,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/24/1984,0,",,0,2400",0,",,0,",0,",,0,",,,71,",,0",48,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/25/1984,0,",,0,2400",0,",,0,",0,",,0,",,,83,",,0",47,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/26/1984,0.01,",,0,2400",0,",,0,",0,",,0,",,,80,",,0",55,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/27/1984,0,",,0,2400",0,",,0,",0,",,0,",,,67,",,0",46,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/28/1984,1.05,",,0,2400",0,",,0,",0,",,0,",,,52,",,0",46,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/29/1984,2.04,",,0,2400",0,",,0,",0,",,0,",,,57,",,0",50,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/30/1984,0.9,",,0,2400",0,",,0,",0,",,0,",,,56,",,0",48,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/31/1984,0.18,",,0,2400",0,",,0,",0,",,0,",,,57,",,0",45,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,6/1/1984,0,",,0,2400",0,",,0,",0,",,0,",,,67,",,0",37,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,6/2/1984,0,"T,,0,2400",0,",,0,",0,",,0,",,,72,",,0",48,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
