STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,DASF,DASF_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT14,WT14_ATTRIBUTES
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/24/1984,,,,,,,,,0,"P,,0,0800",0,",,0",1,",,0",34,",,0",16,",,0",20,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/25/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"T,,0",42,",,0",20,",,0",23,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/26/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"T,,0",49,",,0",22,",,0",26,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/27/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"T,,0",40,",,0",17,",,0",26,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/28/1984,,,,,,,,,0.07,",,0,0800",0,"P,,0",0,"P,,0",49,",,0",26,",,0",32,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/29/1984,,,,,,,,,1.15,",,0,0800",11,",,0",11,",,0",33,",,0",27,",,0",30,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/30/1984,,,,,,,,,0.65,",,0,0800",7,",,0",18,",,0",31,",,0",27,",,0",28,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/31/1984,,,,,,,,,0.02,",,0,0800",0,"P,,0",16,",,0",32,",,0",21,",,0",32,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/1/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",12,",,0",41,",,0",19,",,0",28,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/2/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",8,",,0",47,",,0",21,",,0",34,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/3/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",6,",,0",50,",,0",27,",,0",38,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/4/1984,,,,,,,,,0.2,",,0,0800",0,"P,,0",3,",,0",55,",,0",30,",,0",34,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/5/1984,,,,,,,,,0.89,",,0,0800",0,"P,,0",2,",,0",47,",,0",34,",,0",46,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/6/1984,,,,,,,,,2.1,",,0,0800",0,"P,,0",0,"T,,0",49,",,0",40,",,0",41,",,0,0800",1,",,0",,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/7/1984,,,,,,,,,0.1,",,0,0800",0,"P,,0",0,",,0",41,",,0",28,",,0",30,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/8/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",39,",,0",29,",,0",32,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/9/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",47,",,0",22,",,0",30,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/10/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",54,",,0",25,",,0",32,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/11/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",49,",,0",29,",,0",34,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/12/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",56,",,0",29,",,0",30,",I,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/13/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",63,",,0",34,",I,0",39,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/14/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",58,",,0",37,",,0",37,",,0,0800",1,",,0",,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/15/1984,,,,,,,,,0.64,",,0,0800",0,"P,,0",0,"P,,0",41,",,0",37,",,0",40,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/16/1984,,,,,,,,,0.59,",,0,0800",0,"P,,0",0,"P,,0",43,",,0",37,",,0",41,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/17/1984,,,,,,,,,0.52,",,0,0800",0,"P,,0",0,"P,,0",46,",,0",40,",,0",43,",,0,0800",1,",,0",,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/18/1984,,,,,,,,,0.17,",,0,0800",0,"P,,0",0,"P,,0",55,",,0",31,",,0",38,",,0,0800",1,",,0",,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/19/1984,,,,,,,,,0.18,",,0,0800",0,"P,,0",0,"P,,0",53,",,0",38,",,0",43,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/20/1984,,,,,,,,,0.85,",,0,0800",0,"P,,0",0,"P,,0",50,",,0",39,",,0",40,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/21/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",46,",,0",38,",,0",43,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/22/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",46,",,0",18,",,0",33,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/23/1984,,,,,,,,,0.07,",,0,0800",0,"P,,0",0,"P,,0",51,",,0",31,",,0",34,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/24/1984,,,,,,,,,0.27,",,0,0800",0,"P,,0",0,"P,,0",41,",,0",34,",,0",41,",,0,0800",1,",,0",,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/25/1984,,,,,,,,,0.27,",,0,0800",0,"P,,0",0,"P,,0",44,",,0",38,",,0",40,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/26/1984,,,,,,,,,0,"T,,0,0800",0,"P,,0",0,"P,,0",47,",,0",39,",,0",47,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/27/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",66,",,0",37,",,0",45,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/28/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",72,",,0",38,",,0",47,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/29/1984,,,,,,,,,0.02,",,0,0800",0,"P,,0",0,"P,,0",62,",,0",44,",,0",47,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/30/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",73,",,0",40,",,0",57,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/1/1984,,,,,,,,,0.14,",,0,0800",0,"P,,0",0,",,0",66,",,0",41,",,0",45,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/2/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",54,",,0",31,",,0",47,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/3/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",57,",,0",30,",,0",36,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/4/1984,,,,,,,,,1.59,",,0,0800",0,"P,,0",0,"P,,0",51,",,0",36,",,0",46,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/5/1984,,,,,,,,,0.15,",,0,0800",0,"P,,0",0,"P,,0",48,",,0",44,",,0",46,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/6/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",55,",,0",34,",,0",39,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/7/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",64,",,0",33,",,0",40,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/8/1984,,,,,,,,,0.06,",,0,0800",0,"P,,0",0,"P,,0",65,",,0",40,",,0",46,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/9/1984,,,,,,,,,0.57,",,0,0800",0,"P,,0",0,"P,,0",51,",,0",40,",,0",41,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/10/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",50,",,0",38,",,0",40,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/11/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",59,",,0",36,",,0",51,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/12/1984,,,,,,,,,0.26,",,0,0800",0,"P,,0",0,"P,,0",66,",,0",50,",,0",56,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/13/1984,,,,,,,,,0.81,",,0,0800",0,"P,,0",0,"P,,0",65,",,0",35,",,0",44,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/14/1984,,,,,,,,,0.54,",,0,0800",0,"P,,0",0,"P,,0",49,",,0",38,",,0",39,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/15/1984,,,,,,,,,0.04,",,0,0800",0,"P,,0",0,"P,,0",47,",,0",34,",,0",36,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/16/1984,,,,,,,,,0.1,",,0,0800",0,"P,,0",0,"P,,0",42,",,0",33,",,0",35,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/17/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",43,",,0",29,",,0",38,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/18/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",53,",,0",37,",,0",43,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/19/1984,,,,,,,,,0.02,",,0,0800",0,"P,,0",0,"P,,0",52,",,0",43,",,0",47,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/20/1984,,,,,,,,,0.03,",,0,0800",0,"P,,0",0,"P,,0",74,",,0",40,",,0",52,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/21/1984,,,,,,,,,0.66,",,0,0800",0,"P,,0",0,"P,,0",62,",,0",47,",,0",49,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/22/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",70,",,0",49,",,0",59,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/23/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",82,",,0",59,",,0",69,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/24/1984,,,,,,,,,0.56,",,0,0800",0,"P,,0",0,"P,,0",69,",,0",42,",,0",49,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/25/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",72,",,0",49,",,0",60,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/26/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",76,",,0",54,",,0",65,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/27/1984,,,,,,,,,0.07,",,0,0800",0,"P,,0",0,"P,,0",78,",,0",47,",,0",51,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/28/1984,,,,,,,,,0.5,",,0,0800",0,"P,,0",0,"P,,0",65,",,0",47,",,0",48,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/29/1984,,,,,,,,,1.9,",,0,0800",0,"P,,0",0,"P,,0",58,",,0",48,",,0",50,",I,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/30/1984,,,,,,,,,0.63,",,0,0800",0,"P,,0",0,"P,,0",62,",,0",59,",I,0",60,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/31/1984,,,,,,,,,0.16,",,0,0800",0,"P,,0",0,"P,,0",60,",,0",45,",,0",50,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/1/1984,,,,,,,,,0.37,",,0,0800",0,"P,,0",0,",,0",69,",,0",61,",,0",62,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/2/1984,,,,,,,,,1.34,",,0,0800",0,"P,,0",0,"P,,0",76,",,0",54,",,0",61,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/3/1984,,,,,,,,,0.06,",,0,0800",0,"P,,0",0,"P,,0",79,",,0",60,",,0",62,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/4/1984,,,,,,,,,0.08,",,0,0800",0,"P,,0",0,"P,,0",75,",,0",56,",,0",61,",I,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/5/1984,,,,,,,,,0.15,",,0,0800",0,"P,,0",0,"P,,0",78,",,0",67,",I,0",69,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/6/1984,,,,,,,,,0.06,",,0,0800",0,"P,,0",0,"P,,0",79,",,0",60,",,0",63,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/7/1984,,,,,,,,,0.71,",,0,0800",0,"P,,0",0,"P,,0",78,",,0",62,",,0",62,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/8/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",71,",,0",45,",,0",51,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/9/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",69,",,0",48,",,0",51,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/10/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",69,",,0",48,",,0",56,",I,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/11/1984,,,,,,,,,0.03,",,0,0800",0,"P,,0",0,"P,,0",82,",,0",58,",I,0",69,",,0,0800",1,",,0",,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/12/1984,,,,,,,,,0.28,",,0,0800",0,"P,,0",0,"P,,0",82,",,0",58,",,0",62,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/13/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",85,",,0",56,",,0",63,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/14/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",79,",,0",50,",,0",63,",I,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/15/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",83,",,0",65,",I,0",68,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/16/1984,,,,,,,,,0.09,",,0,0800",0,"P,,0",0,"P,,0",88,",,0",68,",,0",71,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/17/1984,,,,,,,,,0.63,",,0,0800",0,"P,,0",0,"P,,0",83,",,0",52,",,0",57,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/18/1984,,,,,,,,,0.78,",,0,0800",0,"P,,0",0,"P,,0",76,",,0",56,",,0",61,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/19/1984,,,,,,,,,0.1,",,0,0800",0,"P,,0",0,"P,,0",74,",,0",53,",,0",56,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/20/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",79,",,0",49,",,0",58,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/21/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",78,",,0",55,",,0",64,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/22/1984,,,,,,,,,0.3,",,0,0800",0,"P,,0",0,"P,,0",79,",,0",48,",,0",58,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/23/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",76,",,0",58,",,0",68,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/24/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",83,",,0",68,",,0",73,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/25/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",76,",,0",50,",,0",58,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/26/1984,,,,,,,,,0.34,",,0,0800",0,"P,,0",0,"P,,0",73,",,0",48,",,0",56,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/27/1984,,,,,,,,,0.78,",,0,0800",0,"P,,0",0,"P,,0",73,",,0",52,",,0",55,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/28/1984,,,,,,,,,0.56,",,0,0800",0,"P,,0",0,"P,,0",59,",,0",54,",,0",56,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/29/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",71,",,0",49,",,0",56,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/30/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",76,",,0",55,",,0",59,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,7/31/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",78,",,0",54,",,0",57,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,8/1/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,",,0",79,",,0",55,",,0",64,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,8/2/1984,,,,,,,,,0.18,",,0,0800",0,"P,,0",0,"P,,0",82,",,0",59,",,0",70,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,8/3/1984,,,,,,,,,0.05,",,0,0800",0,"P,,0",0,"P,,0",83,",,0",70,",,0",71,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,8/4/1984,,,,,,,,,0.07,",,0,0800",0,"P,,0",0,"P,,0",76,",,0",60,",,0",65,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,8/5/1984,,,,,,,,,0.06,",,0,0800",0,"P,,0",0,"P,,0",87,",,0",62,",,0",66,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,8/6/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",85,",,0",65,",,0",69,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,8/7/1984,,,,,,,,,0.05,",,0,0800",0,"P,,0",0,"P,,0",85,",,0",65,",,0",69,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,8/8/1984,,,,,,,,,0.37,",,0,0800",0,"P,,0",0,"P,,0",84,",,0",64,",,0",69,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,8/9/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",86,",,0",60,",,0",69,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,8/10/1984,,,,,,,,,0.2,",,0,0800",0,"P,,0",0,"P,,0",89,",,0",67,",,0",71,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,8/11/1984,,,,,,,,,0.47,",,0,0800",0,"P,,0",0,"P,,0",82,",,0",54,",,0",66,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,8/12/1984,,,,,,,,,0.11,",,0,0800",0,"P,,0",0,"P,,0",73,",,0",66,",,0",62,",I,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,8/13/1984,,,,,,,,,0.09,",,0,0800",0,"P,,0",0,"P,,0",79,",,0",69,",,0",74,",,0,0800",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,8/14/1984,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",79,",,0",51,",,0",64,",,0,0800",,,,,,,,,,,,,,
